Emittance,Uv/X-ray,Initial emittance,Mean Theta,Critical Energy,Theta Std
2.2005837822969925,0.24040137619327687,1.4601353681138052,0.0001674271937041093,341.5626519598888,0.0002557903364763672
2.2448373736786165,0.24040137619327687,1.5626383687432848,0.0001674271937041093,341.5626519598888,0.0002557903364763672
