Uv/X-ray,Mean Theta,Critical Energy
0.2765072560977582,0.00015461029541516185,304.7548201799614
0.2765072560977582,0.00015461029541516185,304.7548201799614
0.2765072560977582,0.00015461029541516185,304.7548201799614
0.2765072560977582,0.00015461029541516185,304.7548201799614
0.2765072560977582,0.00015461029541516185,304.7548201799614
0.2765072560977582,0.00015461029541516185,304.7548201799614
0.2765072560977582,0.00015461029541516185,304.7548201799614
0.2765072560977582,0.00015461029541516185,304.7548201799614
0.2765072560977582,0.00015461029541516185,304.7548201799614
0.2765072560977582,0.00015461029541516185,304.7548201799614
0.2765072560977582,0.00015461029541516185,304.7548201799614
0.2765072560977582,0.00015461029541516185,304.7548201799614
0.2765072560977582,0.00015461029541516185,304.7548201799614
0.2765072560977582,0.00015461029541516185,304.7548201799614
0.2765072560977582,0.00015461029541516185,304.7548201799614
0.2765072560977582,0.00015461029541516185,304.7548201799614
0.2765072560977582,0.00015461029541516185,304.7548201799614
0.2765072560977582,0.00015461029541516185,304.7548201799614
0.2765072560977582,0.00015461029541516185,304.7548201799614
0.2765072560977582,0.00015461029541516185,304.7548201799614
0.2765072560977582,0.00015461029541516185,304.7548201799614
0.2765072560977582,0.00015461029541516185,304.7548201799614
0.2765072560977582,0.00015461029541516185,304.7548201799614
0.2765072560977582,0.00015461029541516185,304.7548201799614
0.2765072560977582,0.00015461029541516185,304.7548201799614
0.2765072560977582,0.00015461029541516185,304.7548201799614
0.2765072560977582,0.00015461029541516185,304.7548201799614
0.2765072560977582,0.00015461029541516185,304.7548201799614
0.2765072560977582,0.00015461029541516185,304.7548201799614
0.2765072560977582,0.00015461029541516185,304.7548201799614
0.2765072560977582,0.00015461029541516185,304.7548201799614
0.2765072560977582,0.00015461029541516185,304.7548201799614
0.2765072560977582,0.00015461029541516185,304.7548201799614
0.2765072560977582,0.00015461029541516185,304.7548201799614
0.2765072560977582,0.00015461029541516185,304.7548201799614
0.2765072560977582,0.00015461029541516185,304.7548201799614
0.2765072560977582,0.00015461029541516185,304.7548201799614
0.2765072560977582,0.00015461029541516185,304.7548201799614
0.2765072560977582,0.00015461029541516185,304.7548201799614
0.2765072560977582,0.00015461029541516185,304.7548201799614
0.2765072560977582,0.00015461029541516185,304.7548201799614
