Emittance,UV/X-ray,Initial emittance,Mean Theta,Critical Energy,Theta Std,Beam Energy
2.2005837822969925,0.30524194344543676,1.4601353681138052,0.00012851327222451061,281.8177127446704,0.0002019645719465206,3467056373.328787
2.3399036807229816,0.2907947706991,1.6422089867642133,0.00013718900402666755,293.28136980230244,0.00021334979000412258,3432059092.2293835
2.3805783654310657,0.27982216930669684,1.6803147009042592,0.00014078770060732313,302.1461450184878,0.00021701134141792163,3422847238.350536
2.4725575754603635,0.2826572881465163,1.7742722896976482,0.0001433448166520299,299.97203777139345,0.00022362151642617474,3418668789.2636814
2.682977228381042,0.2736440895641724,1.8824838626162577,0.00014689741487821563,307.7949691544742,0.00022812664841275049,3412934693.1844397
3.113744596336162,0.2620414714578218,2.0077613350947336,0.00015435332899673166,318.89728809890624,0.00023537065837575622,3408285741.2515745
2.7918480094372953,0.2607611814347017,2.0227176007309553,0.00015404761781120864,319.8069209748107,0.00023626040083972973,3404249826.7118354
3.0959687736530968,0.2557570124558451,2.1235300923581275,0.00015925039805864667,325.0301018613882,0.00024528710334931653,3403055596.195836
3.1951946246011245,0.24676650533639893,2.2411576954439587,0.000163617461160129,334.45732581864047,0.00025103749788090877,3402777927.9777822
3.5004218733217853,0.24040137619327687,2.3377656417219552,0.0001674271937041093,341.5626519598888,0.0002557903364763672,3401249757.126005
3.5580050290046827,0.24073603164175722,2.4231860089496493,0.0001702057279693649,341.205598298741,0.00026018882625622637,3401338579.560148
3.7383328092665886,0.23582337657127075,2.518688938374469,0.0001731325943223248,346.87752540587326,0.0002637298094272453,3403632820.104911
3.9278012657038097,0.22934402561443135,2.615385089170734,0.00017660217156629021,354.7124181667936,0.00026797456297384433,3403294463.193927
4.206489748426981,0.22151503828816838,2.786508013518159,0.00018203372385112589,364.70832901827896,0.000276748355620621,3406745061.6030197
3.9655477368086753,0.21919857186279235,2.791554782059906,0.00018246928951952307,367.70829979211345,0.0002781514133084128,3402537372.696393
4.243560293805234,0.2188619999883755,2.8762415940070896,0.00018461612011364838,368.2832972688827,0.0002814689543263824,3405844970.5085607
4.168064319095585,0.21787581017200824,2.9686594772722152,0.00018407908952249185,369.7062169502931,0.0002804243356157795,3407607109.2498937
4.937895280293598,0.20401321184928875,3.1064527703305127,0.00019752262944900214,389.4105369220986,0.00029918238283044,3409614452.4861465
4.503903267828101,0.20643238114745865,3.1935718409760336,0.0001936132159888679,386.11917421649207,0.0002945801630971487,3409361880.1596684
5.33852705808355,0.20219912345576863,3.2965106893333678,0.0001960840839265538,392.472679609342,0.00029727054093028606,3410038385.9207683
5.218594557774946,0.20009392677678872,3.4010797509325275,0.00020139437223535867,396.0156893836944,0.00030559564231056707,3413190593.100705
5.678927525071242,0.19800822664582224,3.5000384278816585,0.00020412740986545583,399.4699325534434,0.00030877970387744366,3415068780.1556907
5.585415955118453,0.19363770469573582,3.6045962654566934,0.0002051860278501873,406.62775265804845,0.00031081152734778456,3414002653.8416324
6.013198468680579,0.19125674194628442,3.709127802905404,0.0002077687639982762,410.7432831402339,0.00031433652854541357,3415167491.817941
5.994886980135334,0.1895318985029452,3.808233845131253,0.00021102223694552052,413.845071090931,0.00031803264710240307,3417338314.3888755
5.864522051444431,0.18838512736906812,3.8895455558623486,0.00021065979869398975,416.14832238580317,0.00031514390413411126,3415733423.0474796
6.095614502821001,0.18832788473752626,3.9686204720441354,0.00021339441159732816,416.22078281192955,0.00031985082971141556,3418287370.7914996
6.819100344478176,0.18583229813997176,4.060131180517751,0.00021696740081266212,420.9122656727039,0.00032367463931764784,3423303208.5505958
6.997741450750302,0.1839310510687782,4.171448853618183,0.00021976298261232115,424.49564134971126,0.00032809515344001485,3425402726.294721
6.563202705482716,0.18119551852467985,4.37020790380229,0.00021922736664635966,429.8603297737532,0.0003264297770434242,3420976797.974486
7.048247454005368,0.17783029786536994,4.4284702890863485,0.00022293538763084442,436.40259265822215,0.00033071926019070653,3422496295.1816397
7.187088621231558,0.17976576490939014,4.492737357874707,0.00022274387570935862,432.6928094653671,0.00033156820485273386,3425004089.8542
7.345151641802003,0.17629089110513635,4.66424907520881,0.0002258517317692683,439.5534127116676,0.00033550686429098054,3427198318.180064
7.651999245291833,0.1748543199008296,4.7146069287703645,0.00022861908639180666,442.61868425604297,0.0003383774179841047,3428235491.044952
7.989126060341222,0.17093385480500362,4.88467542443924,0.00023177245671896643,450.90909782758513,0.00034178389848156916,3432036566.951435
9.343690401745775,0.1705778542643758,4.980992526137235,0.00023415008782661087,451.7602229476118,0.00034426677655941543,3434173706.901702
8.312988764353022,0.17057196785490505,5.034939057153561,0.00023440318946143967,451.8068178539912,0.00034472327857216735,3432807036.039058
8.5381052484794,0.1654075574958944,5.1676974137798135,0.00023903696777111697,462.96000805243045,0.0003530000467454779,3435641564.0140896
8.84589578308773,0.16628909163361305,5.253322375645552,0.00023933831658095323,461.16053541055584,0.0003512140978976298,3434826458.0098934
9.226152718639405,0.16435821801739994,5.351560127965763,0.00024133150058926967,465.53376761632325,0.00035386837238011857,3437235387.132943
8.784543083774876,0.16558568456617118,5.351502258702004,0.0002391733431675406,462.63181206563115,0.00035320021295397284,3435358835.9202795
9.197280084695622,0.16353641276467437,5.506746388724135,0.00024241272718110633,467.52960218717527,0.00035562999007736617,3437446929.234827
9.411903171191545,0.16091358414822374,5.539845431778352,0.0002466813819378224,473.52848764280316,0.00036112556093967775,3438229709.398966
9.201195675926712,0.15934908280489388,5.614012684762364,0.0002462578696917086,477.1029711775749,0.0003621238422548918,3438914586.9470944
9.831508840509791,0.1574168750337597,5.742552912463934,0.00024887809671499827,481.99261712365535,0.00036468656352017564,3442731882.169153
10.063847807494247,0.15587841987195727,5.8507859590047175,0.0002514899393387391,485.8952375999935,0.0003676570865494556,3442637463.4867015
10.091846884180073,0.15697378249827615,5.970260554667285,0.00025161432560051784,483.3252764053664,0.00036897365074831074,3443310770.062926
10.315135792865455,0.1562622794445794,6.084596462714134,0.00025440238171854103,485.1957456952895,0.000372936892864114,3446106718.8761716
11.406625170591187,0.15264981493583324,6.274671921484285,0.0002601605149188895,494.5093387324096,0.0003803440569580942,3450308855.4653616
10.670851419033355,0.14934848655421856,6.328206123911861,0.0002587570429570289,503.4544297384742,0.0003785018655913,3448258346.3187904
10.318982184417697,0.15047723814927524,6.317289770414435,0.00025589545899139726,500.3911728050897,0.0003753994351573809,3446446107.334453
12.01464112501927,0.15269872502649406,6.426923666643612,0.0002639163369891702,494.3459930195754,0.0003835921790514817,3452383606.3676577
11.151211566921376,0.15140343313559193,6.526476830092451,0.0002613166948577031,497.84231299323227,0.00038208796750787024,3448173814.247034
11.362648973315023,0.1476397170507913,6.588287489850928,0.0002638536251030229,507.97470339434057,0.00038500189940925887,3451750650.455397
11.685948135660151,0.15060446754313603,6.6534229203504,0.00026363784081092755,500.02717152045153,0.0003836606759520866,3452507290.599295
11.831572614356228,0.150030334721032,6.752116083608962,0.0002644952261128776,501.62669195518475,0.00038541853495427673,3452926353.0965514
12.60951134486499,0.14835298839921676,6.885829976489287,0.0002670350537403796,506.27022006658825,0.00038641702954145734,3455077732.4210544
12.43801606401335,0.14661030181471393,7.002922634153593,0.00026778012093004133,511.11528198217036,0.0003892391653841459,3455881724.1923404
12.590680223427455,0.14638975593162806,7.099057011831383,0.0002692952752837957,511.7759293685404,0.0003912375303211115,3457899423.3184485
12.915067416811999,0.14544687991545713,7.219124412452397,0.00027022501390134397,514.4848122410048,0.00039306905569496455,3460494051.2483416
13.623892183575864,0.14402541985884948,7.383696512965129,0.00027411914237826583,518.8185864822647,0.0003969243377206936,3463408316.4307275
14.017902467429332,0.14346593226862794,7.481064249555538,0.00027493132488654476,520.4650604941444,0.0003982813985994294,3465009940.683437
13.702134721520869,0.14550063801080693,7.5222097689100735,0.000271916396346574,514.6556166966045,0.00039600674758217386,3465124915.065444
13.93120553635377,0.14394782389111307,7.627611867411951,0.0002736840526518396,519.1896923719504,0.00039791200450000496,3466704151.663552
14.54922259964679,0.1403500417220276,7.801949787169579,0.00027832696552871185,529.839462681182,0.00040243541761698486,3468461729.803935
14.765264820125129,0.13907935239533128,7.913405037206184,0.0002806833022201228,533.8142264108398,0.000405514524879321,3468766878.397043
15.327660694716458,0.13987835918531055,7.940236523509952,0.0002816005133699641,531.3191498364365,0.00040608635651886006,3469845092.5882516
15.922629912200726,0.13859921174142512,8.11373923935364,0.0002842452901004439,535.3390524611102,0.0004100179800819271,3474494360.856766
16.174165233287383,0.13847273333697488,8.234143727815136,0.00028727633835350065,535.7688675265764,0.0004127254659064431,3475508225.2535677
16.009697582244577,0.13729660990598314,8.334356567535792,0.00028793870489659087,539.4828268986597,0.00041411586408104494,3476310616.4347568
16.308261698161164,0.13594698780591205,8.455262922784526,0.0002916467495005318,543.9288869902113,0.00041770500593635453,3477720466.518698
16.35709969298708,0.13547826986350803,8.480767201290885,0.00029254367725160504,545.4136043614418,0.0004171321311027413,3478338071.2469525
17.082453322144215,0.13351013322093716,8.545648099041827,0.0002940094533201869,552.0956112352961,0.00041824931519194767,3478517055.9396687
17.0539610505591,0.13259145488239743,8.646070365189411,0.00029528260833279767,555.2157916215031,0.0004197908252726855,3479445483.4068646
15.703868626355556,0.13206521340721736,8.794415539937354,0.00029138340829001533,556.9307191702438,0.0004184958953654777,3474510963.4800177
16.283927381061794,0.13132351523104469,8.849824029247483,0.00029396132369692546,559.366695361233,0.00042123253445786426,3477597133.4300623
17.4087318384164,0.13322057276508553,8.89913848887318,0.00029554196682588245,553.0195908017195,0.0004220875897061191,3480034454.7483277
17.320939633979453,0.13313357284526078,9.000284229535996,0.00029611587516303813,553.3184200552896,0.000423142844901135,3480784038.289827
17.4690026048851,0.13138047364138208,9.141862819559769,0.0002978666135324319,559.2706325241447,0.00042574898445667134,3482886518.03501
17.5781583056099,0.13079667456795993,9.251008919099299,0.0002990376013037153,561.3031713791172,0.0004275176398992759,3483434976.611589
18.02812684411623,0.12982686181862552,9.356946355448638,0.0003019236728323431,564.7309364127534,0.00043112761718505334,3485727452.25467
18.254806536062375,0.12881097563832006,9.460025876507002,0.00030349151228877187,568.3798167771546,0.0004329986378257542,3486702108.136326
18.706451620145454,0.1295383970174673,9.547002312547363,0.0003036732789873838,565.8841282193912,0.0004312840828869386,3489498406.6583176
18.89895555217196,0.12902204271188297,9.660559471882971,0.00030471295160019703,567.7688803581677,0.00043315250900804564,3489898444.6911583
19.957284426600975,0.12799781695420467,9.76371867062118,0.0003071705394111631,571.4588693223452,0.00043458538106040857,3492183290.741715
19.1336827140794,0.12705429993088277,9.845156874246038,0.0003066927049893389,574.8759281980495,0.00043629905689376413,3491997783.7411194
20.151968787762012,0.12581318977198577,10.01290074752082,0.0003116248746014691,579.4158137582601,0.00044040355183047136,3496410984.7511573
20.376048896727024,0.1253803129565214,10.117403533238724,0.00031266015377481507,581.063800903674,0.0004415969748643463,3496699485.839213
19.876788595661136,0.12687179897526715,10.162345531776575,0.0003104332017548897,575.5188384051712,0.00044053425827751154,3494174792.640507
20.53274119973449,0.12766940443322386,10.2923021287775,0.00031005612079248844,572.5774904412903,0.00044146534722452516,3494973551.580262
19.616995753369984,0.12608407317014755,10.390013894416578,0.00031030336908091454,578.4564206717072,0.00044300099497912576,3495046844.6852508
19.885789737806068,0.12553552122960074,10.50302775313282,0.00031165262917807346,580.5289177473303,0.00044468274166133,3495434415.282097
20.08505906617217,0.12612110523635398,10.58933632817826,0.0003114928323604388,578.3081534393185,0.00044455806765247613,3496695109.9719324
22.508147400976757,0.12495668054279759,10.807304751646045,0.00031624262436029225,582.7347958346473,0.00044817751881816396,3501977357.2246017
21.492158640408377,0.1249886688061417,10.890060870986321,0.00031537018056823857,582.6448368363664,0.0004486456382015729,3501597953.8736424
22.04510043424275,0.12507182463068134,10.96635465159778,0.00031742706160714284,582.3424894163521,0.00045092109071881854,3502806098.7695727
22.183811856967232,0.12480768032074148,11.062387337826088,0.0003182589026711784,583.3762309617898,0.0004521458618203925,3503920295.4464626
22.148491398398036,0.12312263269683352,11.26929192666475,0.0003195787205410663,589.9482548258358,0.00045337253691571405,3506604856.5702033
22.77534640830192,0.12203272394164615,11.342064506191695,0.00032276455364347716,594.0564932700314,0.0004561805306755578,3503961573.7144823
22.636137433276367,0.12238641007530923,11.396257127174605,0.0003203889995839073,592.6383010650004,0.0004548670163370916,3503821264.4216976
22.79669268987824,0.12244456247292268,11.488642152035162,0.0003207785298538545,592.4311025116726,0.00045569075360935176,3504744828.318448
23.34413405939881,0.12184826949853901,11.557346675401456,0.0003239109498597321,594.836133794887,0.0004563681735146642,3506668845.881403
23.3525670513864,0.12108438947564049,11.69342125089632,0.00032420068993930325,598.0156428667264,0.0004577924000533454,3507650368.866253
23.98990162258656,0.12052928293170542,11.827537051833447,0.00032662331502262464,600.2391259569555,0.00045963050837055696,3509397174.3169184
24.216270122091128,0.12077070191244443,11.894679475840872,0.000325756379674804,599.2224789881385,0.0004587188972431954,3509844285.4305334
24.259874297814438,0.12014233639136651,11.901076575214931,0.0003288548365888953,601.8415435975409,0.00046333343177984107,3509489675.18587
24.604167224350988,0.12126161505519047,12.066566593590741,0.0003284682388252408,597.2292724777894,0.000463876268848859,3510193928.1212673
23.724929470096267,0.11973501408953986,12.146142654113273,0.00032811095535791463,603.3928314847562,0.0004639400526152119,3510847105.8573194
26.10040578649305,0.11980913838315226,12.254613543204039,0.0003326278474524564,603.0626701038098,0.0004685683654088518,3513793021.861864
25.643321621566074,0.1202247216665843,12.29182484531069,0.00033012083024912394,601.3843925397654,0.0004663599678680764,3512139016.8203173
23.80100682785266,0.11938268117782867,12.411315858199142,0.00033067056796816786,604.8687039925219,0.00046816326770429234,3513192276.1344953
25.250142559728996,0.12048226147046671,12.584177495410897,0.00033212565330322414,600.3983590810035,0.0004694209041961497,3514045341.9808803
24.78835370223423,0.12058144692786671,12.683500563758646,0.00033217985994619644,600.0153626310126,0.0004701817166338683,3515020393.4690084
25.258721658195814,0.12047698748050546,12.790877848291888,0.0003337508057854392,600.425706350796,0.00047161688699557243,3517224675.1067567
26.108299298314773,0.11852120153301644,12.909105520398162,0.0003351891219172484,608.4437952625352,0.00047365720456287943,3516494316.1832438
26.412594619976698,0.11801332076257254,12.975994358338058,0.00033724439236615367,610.6344888090995,0.0004746203447671767,3518391602.2433267
26.41691693076849,0.1182178871080294,13.076270657904148,0.00033786844947810904,609.7747422451841,0.0004756983623072624,3518998840.185349
25.53200336225083,0.11831989765459107,13.136960226623174,0.0003361953939261513,609.2611508071369,0.0004767299877229812,3517827380.679421
27.182472062362866,0.11805876991231418,13.268088778872261,0.00033912210546222627,610.3419785843483,0.0004789660780013223,3518952085.017738
27.691355118197993,0.11811158495344821,13.368795956421856,0.00033967201853080705,610.1172864500659,0.0004798380483957197,3519819364.6150775
27.27866846474176,0.11743064396398543,13.453763868290611,0.00034097554312566015,613.0106620053081,0.00048040034411060695,3521032775.576111
27.87673311554311,0.11934213394993791,13.531153993803379,0.0003404356103710401,605.0947705021415,0.0004794081741655575,3522698089.456238
26.4167819332652,0.11927602461828166,13.57181938097639,0.0003390101562313825,605.3222274774776,0.0004798344068250935,3521409875.2184324
27.84236641672236,0.11913864058387451,13.782116605927515,0.00034150222613786504,605.9017540723241,0.00048111324333001177,3523203418.7789516
27.73468354172517,0.11882386733352622,13.895253385831234,0.0003417272647516568,607.1919584037938,0.0004827744809638735,3522226802.35897
28.027424032981795,0.11902189328750223,13.983212847481145,0.0003420160587335737,606.348677662651,0.00048322567917448526,3523717912.8506584
28.56907032969,0.11823123711764857,14.085877708995348,0.00034524402198552167,609.6780701726617,0.00048556702992214913,3525406481.6901956
27.877141958629043,0.11781685827468115,14.197891337667492,0.0003448848290541601,611.4430184047288,0.0004859610079359066,3526533851.981588
27.754721091433524,0.11779654989403147,14.204630832499458,0.00034503718249895526,611.4350018575979,0.00048570977985952615,3525224752.0676885
27.874622728150964,0.11776684693931734,14.349227292515993,0.00034546510902107725,611.5733272933502,0.0004872816357818438,3526674920.0752945
27.265636615083825,0.11760389377881576,14.365161026249375,0.0003448868216520422,612.3109811987343,0.00048731352758626056,3525111250.280224
28.351015313698888,0.11768024436487305,14.477305323940323,0.0003459771014679307,611.970708864615,0.0004887746886302339,3525919924.754037
29.00802196055232,0.11804223993773126,14.58007839808214,0.0003475921469159266,610.4351208014185,0.0004898207917717769,3527993227.481441
28.434511491935265,0.11758891319835309,14.670346525999324,0.0003483481551823479,612.4060910356046,0.0004911922176384954,3528614252.077141
28.44116740002782,0.11710765295179516,14.80650638370747,0.0003488817106198568,614.4641346299138,0.0004926734260707699,3527919703.642023
29.779357519712363,0.11766071410950686,14.874127487749169,0.0003502257187071749,612.0763312424499,0.0004933518017703046,3529094581.952756
