avg_epoch_time,total_training_time,total_num_epochs,num_epochs_early_stopping,patience,loss_function,test_loss,test_loss_error,optimiser,learning_rate,activation_function,no_hidden_layers,batch_size,no_nodes,predicted_feature,predictor_features,training_loss,overfitting,test_size,dropout_rate,accuracy_threshold,Emittance_train_loss,Emittance_test_loss,Emittance_test_accuracy,Beam Energy_train_loss,Beam Energy_test_loss,Beam Energy_test_accuracy,Beam Spread_train_loss,Beam Spread_test_loss,Beam Spread_test_accuracy
0.10237148106098175,2.618617057800293,700,15,10,MSELoss(),484.0329626051046,91.9011754116599,Adam,0.1,Leaky ReLU,10,30,12,"['Emittance', 'Beam Energy', 'Beam Spread']","['Mean Radiation Radius', 'X-ray Critical Energy', 'X-ray Percentage']",464.1652898788452,Overfitting,0.1,0.2,0.1,5650.232119802701,1448.7857293597722,0.03389830508474576,2.146310866889307,0.5236440472683664,0.0,12.011478790792369,2.789570408352351,0.5084745762711864
0.08903774122397105,3.856874942779541,700,24,20,MSELoss(),419.9073475983183,128.04618136288389,Adam,0.01,Leaky ReLU,10,30,12,"['Emittance', 'Beam Energy', 'Beam Spread']","['Mean Radiation Radius', 'X-ray Critical Energy', 'X-ray Percentage']",465.3103132247925,Test was better??,0.1,0.2,0.1,5665.266289145259,1256.791307352357,0.05084745762711865,0.09620501951835418,0.01875531697109089,0.423728813559322,13.000641515699483,2.9120366916818132,0.5084745762711864
0.08842144041292128,4.94437050819397,700,31,20,MSELoss(),367.8075403763076,197.5280263378828,Adam,0.005,Leaky ReLU,10,30,12,"['Emittance', 'Beam Energy', 'Beam Spread']","['Mean Radiation Radius', 'X-ray Critical Energy', 'X-ray Percentage']",475.71483516693115,Test was better??,0.1,0.2,0.1,5794.862839003741,1101.4771325062898,0.06779661016949153,0.1236988701936552,0.02459275215801041,0.2796610169491525,10.347140486967765,1.9208775213209248,0.5423728813559322
0.08760756359878161,21.77399253845215,700,141,30,MSELoss(),325.9179788363182,148.4159721247362,Adam,0.001,Leaky ReLU,10,30,12,"['Emittance', 'Beam Energy', 'Beam Spread']","['Mean Radiation Radius', 'X-ray Critical Energy', 'X-ray Percentage']",476.9253101348877,Test was better??,0.1,0.2,0.1,5808.437479310117,975.7674219163798,0.09322033898305085,0.106826579292952,0.023175080164761868,0.3728813559322034,11.561076130907415,1.9634132668123407,0.4830508474576271
0.08684034520151591,31.728932857513428,700,202,30,MSELoss(),238.38778298588122,147.22765420316765,Adam,0.0005,Leaky ReLU,10,30,12,"['Emittance', 'Beam Energy', 'Beam Spread']","['Mean Radiation Radius', 'X-ray Critical Energy', 'X-ray Percentage']",502.771879196167,Test was better??,0.1,0.2,0.1,6124.56512968419,713.6671763274629,0.06779661016949153,0.1058798897380041,0.028710268343151626,0.3644067796610169,10.850289908506102,1.4675175335447668,0.4830508474576271
0.08526390324825213,93.2052891254425,700,617,30,MSELoss(),379.5272206451933,143.9012378901587,Adam,0.0001,Leaky ReLU,10,30,12,"['Emittance', 'Beam Energy', 'Beam Spread']","['Mean Radiation Radius', 'X-ray Critical Energy', 'X-ray Percentage']",583.2598032951355,Test was better??,0.1,0.2,0.1,7102.853851318359,1136.193264201536,0.06779661016949153,0.11650805322106107,0.027566766461073342,0.4322033898305085,14.776105511996706,2.3608584545426448,0.4406779661016949
0.09247998995617175,106.01276993751526,1000,626,30,MSELoss(),819.8443386271848,366.0110712468176,Adam,5e-05,Leaky ReLU,10,30,12,"['Emittance', 'Beam Energy', 'Beam Spread']","['Mean Radiation Radius', 'X-ray Critical Energy', 'X-ray Percentage']",688.7298030853271,Overfitting,0.1,0.2,0.1,8390.690886933924,2456.3711744405455,0.00847457627118644,0.16393765254672302,0.03574190740236791,0.3474576271186441,13.983677756988396,3.1262572276390204,0.3050847457627119
0.08786777810878064,25.972798347473145,1000,166,30,MSELoss(),1029.2887997384798,217.80321291848844,Adam,1e-05,Leaky ReLU,10,30,12,"['Emittance', 'Beam Energy', 'Beam Spread']","['Mean Radiation Radius', 'X-ray Critical Energy', 'X-ray Percentage']",825.4428844451904,Overfitting,0.1,0.2,0.1,9917.039438021386,3048.4822108381886,0.0,2.037534372786344,0.512221797543057,0.0,154.12443322650458,38.87190459946454,0.0
0.09821211582138425,7.385716676712036,1000,42,30,MSELoss(),876.5213043730138,251.32674290768358,Adam,5e-06,Leaky ReLU,10,30,12,"['Emittance', 'Beam Energy', 'Beam Spread']","['Mean Radiation Radius', 'X-ray Critical Energy', 'X-ray Percentage']",874.7402687072754,Overfitting,0.1,0.2,0.1,10518.168221166577,2590.5435915154926,0.0,2.0633451110225614,0.48229229096638954,0.0,154.56506179550948,38.53796503099345,0.0
0.08645989383166691,80.64260697364807,1000,530,50,MSELoss(),549.7386102191473,329.9082216751906,Adam,2e-05,Leaky ReLU,10,30,12,"['Emittance', 'Beam Energy', 'Beam Spread']","['Mean Radiation Radius', 'X-ray Critical Energy', 'X-ray Percentage']",928.1184368133545,Test was better??,0.1,0.2,0.1,11194.872902045816,1620.9053003343486,0.0,0.41964710642725733,0.1240349120255244,0.059322033898305086,130.8979133024054,28.18655764046362,0.0
